epoch,aptitude,team_name,starter,pokemon_1,pokemon_2,pokemon_3,pokemon_4,pokemon_5,pokemon_6
3,733,Random 81,4,Floatzel,Amoonguss,Aggron,Purugly,Finneon,Crabominable
3,735,Random 94,5,Swalot,Kricketot,Horsea,Helioptile,Chimecho,Shiftry
3,752,Random 80,4,Treecko,Purrloin,Sealeo,Noibat,Wartortle,Feraligatr
3,754,Random 61,3,Carbink,Nidoqueen,Stoutland,Unfezant,Spheal,Dedenne
3,754,Random 67,5,Sawk,Excadrill,Krookodile,Ledyba,Delcatty,Glameow
3,760,Random 87,1,Flabebe,Pidgey,Tangela,Greninja,Oddish,Typhlosion
3,762,Random 85,5,Gourgeist,Lunatone,Hitmonchan,Primarina,Sneasel,Smoochum
3,777,Random 59,5,Goomy,Mienshao,Weedle,Lickitung,Kricketune,Chatot
3,779,Random 63,4,Cascoon,Yanma,Rapidash,Milotic,Mightyena,Braixen
3,779,Random 81,3,Snubbull,Gliscor,Phione,Passimian,Larvitar,Typhlosion
3,793,Random 74,3,Misdreavus,Staryu,Magnezone,Oricorio,Pansage,Nidoran-M
3,800,Random 80,5,Scraggy,Pyroar,Onix,Golisopod,Ambipom,Bruxish
3,803,Random 77,1,Morelull,Sceptile,Golurk,Gulpin,Azurill,Scizor
3,804,Random 56,3,Snover,Gligar,Pignite,Munchlax,Primarina,Samurott
3,808,Random 56,1,Luxray,Flareon,Alakazam,Nosepass,Abomasnow,Klefki
3,808,Random 74,3,Farfetch'd,Charizard,Emboar,Cranidos,Musharna,Golbat
3,809,Team 0,5,Volcarona,Gogoat,Pidgey,Nincada,Fletchinder,Excadrill
3,809,Random 51,4,Venusaur,Mantine,Bewear,Bisharp,Azurill,Nincada
3,816,Random 68,4,Vulpix,Buizel,Beartic,Mime Jr.,Gumshoos,Nidoran-F
3,820,Random 86,1,Spiritomb,Hitmonchan,Gothitelle,Sigilyph,Machoke,Lilligant
3,820,Random 82,3,Carvanha,Mawile,Rapidash,Marshtomp,Serperior,Golurk
3,824,Random 75,2,Chesnaught,Roselia,Silvally,Sawk,Charmeleon,Pansage
3,829,Random 63,2,Dewgong,Barboach,Carbink,Trumbeak,Skuntank,Surskit
3,838,Random 75,1,Delphox,Cacnea,Dugtrio,Pineco,Electivire,Tropius
3,840,Random 62,4,Porygon-Z,Mienfoo,Dewott,Tsareena,Drifloon,Spritzee
3,850,Random 96,4,Gardevoir,Jangmo-o,Golurk,Crawdaunt,Popplio,Sawsbuck
3,852,Random 61,3,Nidoqueen,Dugtrio,Dhelmise,Wailmer,Magnemite,Trapinch
3,853,Random 61,5,Corsola,Quilava,Lickilicky,Primeape,Gligar,Turtonator
3,854,Random 52,3,Mudbray,Rapidash,Rotom,Archeops,Bergmite,Horsea
3,856,Random 56,4,Meganium,Octillery,Wailord,Golurk,Mime Jr.,Pachirisu
3,861,Random 98,2,Taillow,Yamask,Klefki,Noctowl,Hydreigon,Dusclops
3,863,Random 65,5,Crobat,Inkay,Golisopod,Meganium,Skorupi,Heliolisk
3,865,Random 55,0,Snivy,Kingler,Crabrawler,Minun,Bunnelby,Torkoal
3,865,Random 64,3,Shinx,Diggersby,Grubbin,Hippowdon,Carracosta,Slakoth
3,866,Random 56,4,Cascoon,Tyranitar,Goomy,Bonsly,Nidoking,Murkrow
3,866,Random 71,4,Yungoos,Panpour,Pelipper,Lopunny,Lapras,Goldeen
3,873,Random 63,5,Kricketune,Furret,Ludicolo,Dragonite,Oranguru,Magcargo
3,873,Random 71,2,Wimpod,Frogadier,Whimsicott,Combee,Archeops,Oranguru
3,876,Random 62,5,Goodra,Togekiss,Elekid,Sewaddle,Gloom,Druddigon
3,877,Random 88,3,Pidove,Froslass,Mantine,Gliscor,Dragalge,Magmortar
3,879,Random 78,5,Primarina,Sandile,Meganium,Lurantis,Pelipper,Tirtouga
3,894,Random 53,2,Piloswine,Quilladin,Corphish,Froslass,Bulbasaur,Sableye
3,895,Random 58,1,Teddiursa,Greninja,Krookodile,Linoone,Sneasel,Bayleef
3,900,Team 38,0,Hypno,Heatmor,Lotad,Krookodile,Bastiodon,Blastoise
3,904,Random 59,2,Vullaby,Nidorina,Swanna,Purugly,Hitmonchan,Dusclops
3,907,Random 59,0,Miltank,Foongus,Tyrantrum,Florges,Sawsbuck,Ribombee
3,914,Random 77,3,Gogoat,Roserade,Vulpix,Lucario,Pikachu,Stunky
3,930,Random 81,3,Vulpix,Infernape,Magmortar,Phantump,Nincada,Ninjask
3,941,Team 21,3,Beedrill,Empoleon,Golett,Goodra,Lanturn,Nidoqueen
3,941,Team 10,0,Roserade,Mamoswine,Granbull,Kirlia,Aromatisse,Typhlosion
3,944,Random 74,0,Charmeleon,Crabominable,Metagross,Electabuzz,Carvanha,Zangoose
3,949,Random 55,1,Noivern,Doduo,Caterpie,Igglybuff,Bruxish,Staraptor
3,950,Team 98,3,Snorlax,Volcarona,Altaria,Floette,Crawdaunt,Clefable
3,955,Random 96,4,Jellicent,Venusaur,Toxapex,Archen,Kadabra,Banette
3,966,Random 82,1,Jellicent,Lanturn,Kangaskhan,Riolu,Larvitar,Salamence
3,994,Random 63,2,Gurdurr,Pansage,Metagross,Electivire,Tyranitar,Avalugg
4,146,Random 93,4,Haxorus,Seadra,Oranguru,Boldore,Finneon,Crabominable
4,151,Random 79,0,Happiny,Typhlosion,Araquanid,Conkeldurr,Reuniclus,Persian
4,160,Random 63,0,Kadabra,Victreebel,Duosion,Lumineon,Mareep,Exploud
4,180,Random 53,2,Golduck,Dunsparce,Sewaddle,Crabrawler,Klink,Kakuna
4,213,Random 58,3,Kecleon,Diglett,Bellossom,Swanna,Fomantis,Zorua
4,227,Random 51,5,Treecko,Grumpig,Drowzee,Swalot,Graveler,Parasect
4,270,Random 86,0,Cacnea,Axew,Chatot,Deino,Hydreigon,Tepig
4,284,Random 78,2,Stoutland,Binacle,Tyranitar,Burmy,Scizor,Avalugg
4,286,Random 71,5,Chikorita,Shinx,Bulbasaur,Metagross,Pansage,Klink
4,289,Random 66,1,Braviary,Doduo,Dugtrio,Loudred,Torterra,Skuntank
4,358,Random 75,5,Horsea,Ekans,Venomoth,Tsareena,Solosis,Pawniard
4,361,Random 63,1,Gurdurr,Pansage,Metagross,Riolu,Larvitar,Salamence
4,641,Random 68,2,Comfey,Larvitar,Torchic,Poliwrath,Loudred,Munna
4,644,Random 90,2,Wimpod,Corphish,Slowpoke,Gliscor,Zigzagoon,Combee
4,647,Random 85,5,Gourgeist,Lunatone,Hitmonchan,Primarina,Sneasel,Druddigon
4,656,Random 69,2,Rhyperior,Hydreigon,Rhyhorn,Clauncher,Gothita,Rapidash
4,656,Random 72,0,Lapras,Froslass,Poliwrath,Pansage,Feebas,Mismagius
4,656,Random 89,5,Swanna,Cloyster,Alomomola,Sylveon,Throh,Chimchar
4,660,Random 65,4,Quilladin,Simipour,Typhlosion,Cutiefly,Slaking,Type: Null
4,665,Random 84,4,Wigglytuff,Misdreavus,Sableye,Staryu,Goodra,Weezing
4,669,Random 75,1,Delphox,Cacnea,Dugtrio,Pineco,Electivire,Tropius
4,670,Random 74,5,Crawdaunt,Skiddo,Dragonair,Tropius,Hitmonlee,Fomantis
4,686,Random 82,1,Liepard,Gogoat,Swirlix,Luxray,Patrat,Abra
4,688,Random 92,2,Mismagius,Starly,Crustle,Lillipup,Sableye,Barbaracle
4,690,Random 76,1,Golem,Nidoran-M,Cherrim,Snorunt,Solosis,Poliwrath
4,690,Random 77,2,Archen,Psyduck,Persian,Litleo,Dragalge,Omanyte
4,732,Random 94,5,Kommo-o,Swellow,Bonsly,Porygon,Exeggutor,Emolga
4,733,Random 59,4,Fraxure,Emolga,Natu,Excadrill,Nidoking,Forretress
4,735,Random 61,1,Gligar,Snivy,Mienfoo,Froakie,Elgyem,Araquanid
4,735,Random 83,0,Happiny,Turtwig,Duskull,Budew,Aromatisse,Staryu
4,744,Random 91,4,Chansey,Eelektross,Sandygast,Snorunt,Girafarig,Torchic
4,757,Team 43,0,Scrafty,Archeops,Shellder,Petilil,Krookodile,Swirlix
4,763,Random 67,1,Nidoran-F,Torracat,Altaria,Pinsir,Nosepass,Shedinja
4,766,Random 96,0,Fletchling,Lapras,Golem,Reuniclus,Lopunny,Dewpider
4,771,Random 96,4,Gardevoir,Jangmo-o,Golurk,Crawdaunt,Popplio,Sawsbuck
4,777,Team 0,0,Volcarona,Gogoat,Pidgey,Nincada,Fletchinder,Blastoise
4,779,Random 62,4,Dartrix,Lopunny,Glaceon,Wigglytuff,Gardevoir,Rowlet
4,780,Random 98,2,Taillow,Yamask,Klefki,Noctowl,Hydreigon,Dusclops
4,782,Random 59,1,Miltank,Foongus,Tyrantrum,Greninja,Oddish,Typhlosion
4,792,Random 56,4,Furret,Archen,Arcanine,Mudsdale,Altaria,Ludicolo
4,792,Random 95,4,Trevenant,Sylveon,Doduo,Sunkern,Milotic,Clefairy
4,792,Random 98,1,Gengar,Noibat,Mandibuzz,Jangmo-o,Mienfoo,Zweilous
4,794,Random 60,1,Haxorus,Pangoro,Caterpie,Igglybuff,Bruxish,Staraptor
4,796,Random 55,5,Noivern,Doduo,Gothita,Petilil,Avalugg,Salazzle
4,796,Random 95,2,Eevee,Cottonee,Tangela,Exeggutor,Mamoswine,Talonflame
4,800,Random 52,4,Mudbray,Rapidash,Rotom,Bonsly,Nidoking,Murkrow
4,802,Random 85,0,Exeggcute,Forretress,Houndoom,Qwilfish,Totodile,Electrike
4,805,Random 82,3,Carvanha,Mawile,Rapidash,Marshtomp,Dragalge,Magmortar
4,823,Random 51,3,Bisharp,Empoleon,Rockruff,Vullaby,Darmanitan,Emboar
4,827,Random 93,2,Spewpa,Empoleon,Dodrio,Stunky,Seadra,Purrloin
4,828,Random 60,3,Fletchling,Sandshrew,Nidoran-F,Yungoos,Froakie,Flygon
4,829,Random 77,1,Gogoat,Roserade,Vulpix,Lucario,Pikachu,Klefki
4,835,Random 56,3,Cascoon,Tyranitar,Goomy,Archeops,Bergmite,Horsea
4,842,Random 64,4,Blaziken,Barbaracle,Machop,Gothitelle,Mawile,Archeops
4,842,Random 61,2,Carbink,Nidoqueen,Stoutland,Combee,Archeops,Oranguru
4,842,Random 81,5,Glaceon,Quilava,Hawlucha,Nidorino,Trapinch,Yanma
4,843,Random 61,5,Corsola,Quilava,Lickilicky,Primeape,Gligar,Turtonator
4,846,Random 88,3,Pidove,Froslass,Mantine,Gliscor,Serperior,Golurk
4,848,Random 81,1,Floatzel,Amoonguss,Aggron,Purugly,Staraptor,Sunkern
4,852,Team 10,5,Roserade,Mamoswine,Granbull,Kirlia,Aromatisse,Heliolisk
4,855,Random 65,0,Crobat,Inkay,Golisopod,Meganium,Skorupi,Typhlosion
4,857,Random 95,5,Golduck,Rotom,Garbodor,Golisopod,Ambipom,Bruxish
4,860,Random 71,3,Wimpod,Frogadier,Whimsicott,Unfezant,Spheal,Dedenne
4,861,Random 56,3,Luxray,Flareon,Alakazam,Nosepass,Abomasnow,Stunky
4,862,Random 91,1,Gothitelle,Bastiodon,Serperior,Camerupt,Breloom,Kommo-o
4,862,Random 71,3,Darmanitan,Grumpig,Delibird,Swellow,Tentacruel,Growlithe
4,876,Random 70,4,Aipom,Venusaur,Toxapex,Archen,Kadabra,Banette
4,881,Random 77,0,Morelull,Sceptile,Golurk,Tepig,Nidoqueen,Baltoy
4,885,Random 71,3,Unfezant,Emboar,Beedrill,Meowstic-F,Noctowl,Goodra
4,887,Random 80,4,Scraggy,Pyroar,Onix,Ninetales,Fearow,Abomasnow
4,895,Random 62,5,Goodra,Togekiss,Elekid,Sewaddle,Gloom,Smoochum
4,898,Team 78,1,Ampharos,Garchomp,Porygon,Gulpin,Azurill,Scizor
4,901,Random 96,4,Jellicent,Muk,Metagross,Spinarak,Spritzee,Sandslash
4,901,Random 81,3,Snubbull,Gliscor,Phione,Passimian,Larvitar,Typhlosion
4,905,Team 21,3,Beedrill,Empoleon,Golett,Goodra,Lanturn,Nidoqueen
4,906,Team 38,5,Hypno,Heatmor,Lotad,Krookodile,Bastiodon,Excadrill
4,907,Random 82,2,Jellicent,Lanturn,Kangaskhan,Electivire,Tyranitar,Avalugg
4,912,Random 70,5,Camerupt,Ferrothorn,Lycanroc,Tauros,Haunter,Pansage
4,926,Random 87,0,Flabebe,Pidgey,Tangela,Florges,Sawsbuck,Ribombee
4,929,Random 74,0,Charmeleon,Crabominable,Metagross,Electabuzz,Carvanha,Zangoose
4,932,Team 22,5,Swoobat,Jigglypuff,Metagross,Finneon,Gloom,Starmie
4,934,Random 57,4,Grumpig,Chinchou,Lopunny,Vivillon,Gigalith,Sewaddle
4,936,Team 98,3,Snorlax,Volcarona,Altaria,Floette,Crawdaunt,Clefable
4,941,Random 52,3,Wigglytuff,Gabite,Floatzel,Diggersby,Slaking,Salazzle
4,961,Random 57,1,Skorupi,Butterfree,Mandibuzz,Kabutops,Garbodor,Pupitar
4,980,Random 52,5,Helioptile,Armaldo,Bellossom,Gumshoos,Oshawott,Raichu
4,982,Random 87,3,Lickilicky,Skuntank,Metagross,Alakazam,Kommo-o,Combee
4,982,Random 99,0,Lotad,Bulbasaur,Alakazam,Swellow,Cutiefly,Haunter
4,986,Random 99,0,Chinchou,Carnivine,Popplio,Simisage,Archeops,Caterpie
4,989,Random 87,2,Silcoon,Lumineon,Dunsparce,Simipour,Cofagrigus,Ambipom
5,118,Random 89,3,Roserade,Feebas,Hawlucha,Luxio,Charmander,Luxray
5,122,Random 95,4,Gothitelle,Lillipup,Togedemaru,Gothorita,Braixen,Smoochum
5,131,Random 64,1,Oricorio,Tyrunt,Weepinbell,Ledyba,Fraxure,Hypno
5,138,Random 86,3,Nidorino,Decidueye,Caterpie,Zebstrika,Umbreon,Dusclops
5,145,Random 82,5,Gothorita,Dragonair,Escavalier,Brionne,Wailord,Cubone
5,159,Random 72,5,Torkoal,Honedge,Dusknoir,Lurantis,Finneon,Druddigon
5,163,Random 63,4,Baltoy,Wartortle,Mantyke,Combee,Dusknoir,Gliscor
5,205,Random 66,0,Piloswine,Slaking,Mismagius,Chimecho,Herdier,Houndour
5,206,Random 99,5,Piloswine,Charizard,Brionne,Rowlet,Unfezant,Aron
5,224,Random 98,2,Girafarig,Minun,Venusaur,Tentacruel,Honedge,Piplup
5,225,Random 71,1,Combee,Kricketot,Feebas,Barbaracle,Solrock,Turtwig
5,226,Random 87,0,Cranidos,Primeape,Lillipup,Passimian,Seaking,Spoink
5,261,Random 69,0,Rhyperior,Forretress,Houndoom,Qwilfish,Totodile,Electrike
5,290,Random 54,4,Hariyama,Throh,Aurorus,Litten,Shellder,Spiritomb
5,356,Random 62,2,Kommo-o,Gible,Noivern,Malamar,Galvantula,Mandibuzz
5,396,Random 65,3,Decidueye,Teddiursa,Fennekin,Grovyle,Gothita,Delcatty
5,612,Random 61,3,Magmortar,Mudkip,Lileep,Shellder,Rhydon,Finneon
5,631,Random 53,4,Unown,Fennekin,Lickilicky,Toxapex,Haxorus,Trubbish
5,635,Random 68,0,Vulpix,Meditite,Huntail,Gastrodon,Vanillite,Golduck
5,637,Random 91,3,Luxio,Ferrothorn,Drampa,Metapod,Archeops,Exeggutor
5,646,Random 76,0,Yamask,Barbaracle,Joltik,Machamp,Musharna,Incineroar
5,653,Random 75,1,Steenee,Klink,Solrock,Dodrio,Zubat,Cloyster
5,672,Random 77,1,Ninjask,Duskull,Stunfisk,Mienfoo,Klinklang,Gardevoir
5,712,Random 81,2,Flareon,Empoleon,Oshawott,Luvdisc,Trapinch,Shuckle
5,717,Random 92,5,Ursaring,Caterpie,Steelix,Electivire,Stunky,Nidoqueen
5,720,Random 85,2,Exeggcute,Hydreigon,Rhyhorn,Clauncher,Gothita,Rapidash
5,720,Random 57,2,Stunfisk,Goodra,Emolga,Yanma,Machop,Leavanny
5,737,Random 73,0,Ninetales,Jumpluff,Greninja,Blitzle,Floette,Gallade
5,737,Random 93,5,Druddigon,Quilava,Ledian,Throh,Garbodor,Togedemaru
5,739,Random 50,3,Swinub,Heliolisk,Lillipup,Bulbasaur,Paras,Trevenant
5,744,Random 99,0,Lotad,Bulbasaur,Alakazam,Swellow,Cutiefly,Haunter
5,753,Random 59,4,Fraxure,Emolga,Natu,Excadrill,Nidoking,Murkrow
5,756,Random 84,3,Wooper,Torracat,Bibarel,Lumineon,Larvitar,Decidueye
5,757,Team 10,5,Roserade,Mamoswine,Granbull,Kirlia,Aromatisse,Heliolisk
5,759,Random 55,5,Torkoal,Kangaskhan,Huntail,Zoroark,Silcoon,Starly
5,766,Team 38,1,Hypno,Heatmor,Dugtrio,Pineco,Electivire,Tropius
5,773,Random 79,2,Happiny,Typhlosion,Araquanid,Conkeldurr,Reuniclus,Wooper
5,773,Random 52,4,Mudbray,Rapidash,Rotom,Bonsly,Nidoking,Forretress
5,773,Random 98,2,Taillow,Yamask,Klefki,Noctowl,Hydreigon,Talonflame
5,776,Random 94,2,Woobat,Oshawott,Timburr,Remoraid,Chesnaught,Deerling
5,779,Random 95,2,Eevee,Cottonee,Tangela,Exeggutor,Mamoswine,Dusclops
5,780,Random 96,1,Gardevoir,Jangmo-o,Golurk,Pinsir,Nosepass,Shedinja
5,784,Random 70,4,Camerupt,Ferrothorn,Lycanroc,Ninetales,Fearow,Abomasnow
5,785,Random 59,4,Mareanie,Gorebyss,Piplup,Hippowdon,Bunnelby,Sealeo
5,789,Random 67,4,Nidoran-F,Torracat,Altaria,Crawdaunt,Popplio,Sawsbuck
5,794,Random 67,0,Magmar,Escavalier,Breloom,Toxapex,Yamask,Liepard
5,806,Random 69,3,Vivillon,Butterfree,Dewpider,Marshtomp,Blaziken,Accelgor
5,807,Random 85,4,Dustox,Raticate,Flaaffy,Leafeon,Petilil,Panpour
5,815,Team 43,3,Scrafty,Archeops,Phione,Passimian,Larvitar,Typhlosion
5,816,Random 77,4,Gogoat,Venusaur,Toxapex,Archen,Kadabra,Banette
5,817,Random 79,5,Chimchar,Probopass,Chikorita,Simisear,Galvantula,Metapod
5,817,Random 80,0,Foongus,Samurott,Murkrow,Seadra,Torkoal,Passimian
5,823,Random 91,5,Gothitelle,Bastiodon,Lickilicky,Primeape,Gligar,Turtonator
5,825,Random 81,0,Snubbull,Gliscor,Shellder,Petilil,Krookodile,Swirlix
5,834,Random 88,0,Pidove,Froslass,Mantine,Reuniclus,Lopunny,Dewpider
5,834,Random 70,5,Mamoswine,Wailord,Torkoal,Treecko,Seismitoad,Mienshao
5,837,Random 61,2,Carbink,Nidoqueen,Stoutland,Combee,Archeops,Oranguru
5,844,Random 82,3,Jellicent,Lanturn,Kangaskhan,Electivire,Kommo-o,Combee
5,844,Random 60,3,Haxorus,Grumpig,Delibird,Swellow,Tentacruel,Growlithe
5,846,Random 71,1,Darmanitan,Pangoro,Caterpie,Igglybuff,Bruxish,Staraptor
5,847,Team 0,0,Volcarona,Gogoat,Pidgey,Nincada,Fletchinder,Blastoise
5,848,Random 65,0,Crobat,Inkay,Golisopod,Meganium,Skorupi,Typhlosion
5,855,Random 80,0,Drampa,Cryogonal,Grumpig,Sawk,Medicham,Persian
5,857,Random 61,1,Corsola,Quilava,Serperior,Camerupt,Breloom,Kommo-o
5,863,Random 96,2,Jellicent,Muk,Metagross,Spinarak,Spritzee,Avalugg
5,866,Random 56,3,Cascoon,Tyranitar,Goomy,Archeops,Bergmite,Horsea
5,866,Random 77,0,Morelull,Sceptile,Golurk,Tepig,Nidoqueen,Baltoy
5,870,Team 21,3,Beedrill,Empoleon,Golett,Goodra,Lanturn,Nidoqueen
5,881,Random 80,5,Scraggy,Pyroar,Onix,Tauros,Haunter,Pansage
5,884,Random 70,1,Aipom,Roserade,Vulpix,Lucario,Pikachu,Klefki
5,887,Random 75,5,Delphox,Cacnea,Lotad,Krookodile,Bastiodon,Excadrill
5,888,Random 56,2,Togekiss,Bidoof,Clefairy,Snubbull,Metang,Clauncher
5,889,Random 64,4,Blaziken,Barbaracle,Machop,Gothitelle,Mawile,Archeops
5,897,Random 96,3,Staraptor,Masquerain,Dewott,Ampharos,Abra,Slowking
5,908,Random 71,3,Unfezant,Emboar,Beedrill,Meowstic-F,Noctowl,Goodra
5,908,Random 56,3,Luxray,Flareon,Alakazam,Nosepass,Abomasnow,Stunky
5,909,Random 78,5,Quilladin,Marshtomp,Plusle,Electivire,Throh,Gligar
5,913,Random 78,4,Stoutland,Binacle,Tyranitar,Burmy,Scizor,Sandslash
5,919,Random 74,1,Charmeleon,Crabominable,Porygon,Gulpin,Azurill,Scizor
5,919,Random 96,3,Fletchling,Lapras,Golem,Gliscor,Serperior,Golurk
5,921,Team 78,0,Ampharos,Garchomp,Metagross,Electabuzz,Carvanha,Zangoose
5,925,Random 95,5,Golduck,Rotom,Garbodor,Golisopod,Ambipom,Bruxish
5,930,Team 22,3,Swoobat,Jigglypuff,Metagross,Floette,Crawdaunt,Clefable
5,934,Team 98,5,Snorlax,Volcarona,Altaria,Finneon,Gloom,Starmie
5,945,Random 56,1,Furret,Archen,Aggron,Purugly,Staraptor,Sunkern
5,958,Random 59,4,Miltank,Foongus,Lopunny,Vivillon,Gigalith,Sewaddle
5,969,Random 52,3,Wigglytuff,Gabite,Floatzel,Diggersby,Slaking,Salazzle
5,978,Random 57,1,Grumpig,Chinchou,Tyrantrum,Greninja,Oddish,Typhlosion
5,980,Random 63,1,Gurdurr,Pansage,Metagross,Riolu,Larvitar,Salamence
5,987,Random 87,2,Lickilicky,Skuntank,Metagross,Alakazam,Tyranitar,Avalugg
6,55,Random 87,4,Magcargo,Shiinotic,Crawdaunt,Unown,Meowstic-F,Trumbeak
6,61,Random 82,2,Budew,Nidoran-F,Bunnelby,Sewaddle,Jangmo-o,Finneon
6,64,Random 72,3,Rotom,Staraptor,Dratini,Bayleef,Stufful,Binacle
6,66,Random 63,3,Seedot,Granbull,Crabrawler,Dhelmise,Chikorita,Slowpoke
6,84,Random 70,4,Camerupt,Ferrothorn,Lycanroc,Ninetales,Fearow,Abomasnow
6,91,Random 79,3,Cyndaquil,Marill,Luxray,Foongus,Hypno,Lillipup
6,123,Random 78,3,Tyranitar,Armaldo,Metang,Mankey,Slurpuff,Klink
6,132,Random 86,0,Toucannon,Cradily,Drampa,Gengar,Druddigon,Klink
6,154,Random 69,2,Aromatisse,Treecko,Drifblim,Pawniard,Cryogonal,Furret
6,191,Random 77,0,Gogoat,Venusaur,Pidgey,Nincada,Fletchinder,Blastoise
6,220,Random 96,1,Nidoran-F,Pidgeot,Araquanid,Seismitoad,Salandit,Wartortle
6,243,Random 70,5,Crustle,Herdier,Abomasnow,Krabby,Sudowoodo,Watchog
6,261,Random 53,5,Roserade,Tyrogue,Rockruff,Bronzong,Timburr,Chansey
6,285,Random 91,3,Luxio,Ferrothorn,Drampa,Metapod,Archeops,Exeggutor
6,287,Random 55,3,Drampa,Shellos,Vullaby,Volbeat,Muk,Dusclops
6,293,Random 60,3,Torracat,Seedot,Unfezant,Porygon2,Azumarill,Axew
6,365,Random 96,0,Jellicent,Muk,Metagross,Spinarak,Herdier,Houndour
6,632,Random 64,0,Cascoon,Fletchling,Hypno,Hydreigon,Cleffa,Onix
6,638,Random 58,1,Onix,Marill,Mudsdale,Gogoat,Nidoqueen,Hoppip
6,640,Random 50,4,Klefki,Croconaw,Finneon,Vileplume,Graveler,Chimecho
6,640,Random 85,5,Pineco,Vigoroth,Piloswine,Marowak,Rapidash,Charmeleon
6,643,Random 90,3,Nosepass,Mamoswine,Camerupt,Malamar,Gothitelle,Golisopod
6,653,Random 75,5,Seviper,Taillow,Misdreavus,Mamoswine,Stufful,Swirlix
6,668,Random 54,0,Toxicroak,Exeggutor,Liepard,Nidoking,Phanpy,Drifloon
6,673,Random 97,1,Gothorita,Abra,Carbink,Carvanha,Happiny,Wormadam
6,679,Random 82,0,Jellicent,Lanturn,Kangaskhan,Electivire,Floette,Gallade
6,680,Random 84,3,Frillish,Dewpider,Whimsicott,Dedenne,Torchic,Hawlucha
6,687,Random 51,0,Cherubi,Skarmory,Fearow,Illumise,Joltik,Seviper
6,698,Random 67,0,Luvdisc,Cascoon,Mismagius,Ninjask,Arbok,Serperior
6,699,Random 59,4,Fraxure,Emolga,Natu,Bonsly,Nidoking,Forretress
6,707,Random 76,0,Aggron,Porygon-Z,Diggersby,Abomasnow,Mothim,Pansear
6,709,Random 88,4,Electabuzz,Claydol,Rhyperior,Archen,Cleffa,Volcarona
6,712,Random 80,0,Swoobat,Audino,Crobat,Teddiursa,Chespin,Carbink
6,720,Random 80,1,Scraggy,Pyroar,Onix,Tauros,Breloom,Kommo-o
6,721,Random 89,2,Stunky,Budew,Unown,Rhydon,Kabuto,Igglybuff
6,725,Random 98,2,Taillow,Yamask,Klefki,Noctowl,Hydreigon,Talonflame
6,743,Random 57,1,Swinub,Masquerain,Snover,Taillow,Torchic,Glalie
6,743,Random 99,2,Natu,Bisharp,Watchog,Mankey,Dodrio,Pidove
6,750,Random 77,0,Exeggutor,Golisopod,Pichu,Excadrill,Gastrodon,Togekiss
6,752,Random 93,2,Nosepass,Seviper,Unfezant,Swampert,Silvally,Beautifly
6,756,Random 52,1,Drampa,Talonflame,Sylveon,Simipour,Crawdaunt,Scatterbug
6,759,Random 85,2,Exeggcute,Hydreigon,Rhyhorn,Clauncher,Gothita,Rapidash
6,772,Random 96,1,Gardevoir,Jangmo-o,Golurk,Pineco,Electivire,Tropius
6,774,Random 52,4,Aipom,Elekid,Gigalith,Beldum,Aggron,Samurott
6,789,Random 56,3,Luxray,Flareon,Alakazam,Nosepass,Abomasnow,Growlithe
6,797,Random 99,5,Lotad,Mamoswine,Granbull,Kirlia,Aromatisse,Heliolisk
6,800,Random 98,1,Girafarig,Minun,Venusaur,Tentacruel,Pikachu,Klefki
6,810,Random 61,5,Corsola,Quilava,Serperior,Camerupt,Haunter,Pansage
6,813,Random 77,0,Morelull,Sceptile,Golurk,Tepig,Nidoqueen,Baltoy
6,816,Random 91,5,Kecleon,Drifblim,Meowstic-M,Scraggy,Umbreon,Emolga
6,816,Random 98,5,Tepig,Yanma,Vespiquen,Seadra,Malamar,Nincada
6,819,Random 52,4,Mudbray,Rapidash,Rotom,Excadrill,Nidoking,Murkrow
6,823,Random 75,5,Delphox,Bastiodon,Lickilicky,Primeape,Gligar,Turtonator
6,824,Team 10,0,Roserade,Bulbasaur,Alakazam,Swellow,Cutiefly,Haunter
6,825,Random 92,0,Ursaring,Caterpie,Steelix,Meganium,Skorupi,Typhlosion
6,829,Random 91,5,Gothitelle,Cacnea,Lotad,Krookodile,Bastiodon,Excadrill
6,830,Random 71,1,Darmanitan,Pangoro,Caterpie,Igglybuff,Bruxish,Staraptor
6,833,Random 65,5,Crobat,Inkay,Golisopod,Electivire,Stunky,Nidoqueen
6,834,Random 60,3,Haxorus,Grumpig,Delibird,Swellow,Tentacruel,Stunky
6,836,Random 70,2,Aipom,Roserade,Vulpix,Lucario,Honedge,Piplup
6,845,Random 92,1,Carracosta,Eelektross,Sceptile,Plusle,Pikipek,Geodude
6,848,Random 69,3,Rhyperior,Forretress,Houndoom,Qwilfish,Totodile,Horsea
6,849,Team 43,3,Scrafty,Archeops,Phione,Passimian,Larvitar,Typhlosion
6,852,Random 64,4,Blaziken,Barbaracle,Machop,Gothitelle,Mawile,Archeops
6,853,Random 56,0,Cascoon,Tyranitar,Goomy,Archeops,Bergmite,Electrike
6,856,Random 74,4,Amaura,Grotle,Passimian,Clamperl,Kricketot,Frogadier
6,857,Team 38,1,Hypno,Heatmor,Dugtrio,Pinsir,Nosepass,Shedinja
6,858,Random 96,3,Fletchling,Lapras,Golem,Gliscor,Serperior,Golurk
6,860,Random 71,2,Unfezant,Nidoqueen,Stoutland,Combee,Archeops,Oranguru
